propension_12m,PC1,PC2,PC3
0,-2.119360985347768,-0.8514495482934197,0.6754887224048736
0,-0.7008912409741024,-0.6891447873361651,0.7555135910059254
0,-2.381307246742817,2.022785504013292,0.8414588809503075
0,1.1971762960984904,2.0695366079301802,0.07670730912996883
1,-1.2578244406414063,-0.8249604903533369,1.047715906106928
1,1.0419870008957783,-0.6831131684675558,0.5076638735661723
0,-0.05106622115174965,-0.8216430725117612,0.3115156836685819
1,1.4893294251930307,-0.9622278357757824,0.4157639322826927
0,-1.9647083098573583,-0.9062497264275349,1.308072547770631
0,-0.6292826081052573,-1.438991673638427,-3.7483886925559657
0,-3.2418301995522585,-1.4197410854573775,-3.461435348740602
0,-2.8469607849731546,-1.5424988207902481,-3.3994608669023925
1,-1.8444052660731476,-0.9923321332037918,0.5045313077524632
0,-0.7717810064209885,-0.9530671847783628,0.21317223042126887
0,-3.5435620411000626,-0.7231042563203119,0.6985261372890804
1,1.3420195813422209,1.99777472269331,-0.1500332170761848
0,-1.6481050725371336,-0.7972567242439543,0.5019176279624048
0,-0.5126906521127466,-0.8348543074990935,0.29113753281959215
0,-1.8643001717878482,-0.8272680330231972,0.9069176893522005
0,-3.603484812522182,1.9946979590964764,0.4116597404473056
